,Net profit before tax/Paid-in capital,ROA(C) before interest and depreciation before interest,Liability to Equity,Current Liabilities/Equity,Borrowing dependency,Current Liability to Equity,ROA(B) before interest and depreciation after tax,Persistent EPS in the Last Four Seasons,Inventory and accounts receivable/Net value,ROA(A) before interest and \% after tax,Clusters,Classification
159,159,0.159965311816605,0.432213718129966,0.278261576257234,0.330375821040883,0.36963718146295,0.330375821040883,0.490229669682531,0.204878509974473,0.402941763584455,0.504415612734409,1
160,160,0.256609607118619,0.627260761468337,0.278410545700435,0.330406438342441,0.372223949467996,0.330406438342441,0.69564751860378,0.323626737260093,0.39898288236027,0.707097688617532,1
161,161,0.177633662619712,0.498903134597572,0.277193247160043,0.329207508650033,0.36963718146295,0.329207508650033,0.551100165961775,0.223787463363903,0.400421744774746,0.565525512429132,1
162,162,0.193665636075711,0.49168819772827,0.297433731578784,0.353724737559153,0.395405327422425,0.353724737559153,0.542641469029391,0.241750969083861,0.44563069465973,0.559474487570868,1
163,163,0.173109116959505,0.478379564178813,0.276958545206822,0.328870941278882,0.372278749136066,0.328870941278882,0.531666577439906,0.219532948851281,0.405449724887899,0.549280418665504,1
164,164,0.125435487519795,0.242821625310779,0.276857684873997,0.328487014783117,0.36963718146295,0.328487014783117,0.212966432892553,0.160347924742366,0.398968145408167,0.119930222416049,1
165,165,0.173742553351934,0.495003168722274,0.275268638015375,0.326851557562781,0.36963718146295,0.326851557562781,0.5456394881953,0.220194762219911,0.397698088081423,0.549880069777584,1
166,166,0.322848955584043,0.628528250377809,0.279339727408393,0.331554875400338,0.36963718146295,0.331554875400338,0.670539108089298,0.378462702089439,0.403043582526262,0.691615787178369,1
167,167,0.142394992836136,0.284941256764003,0.278537700193595,0.328511050240183,0.373817613284334,0.328511050240183,0.306119171261845,0.167627871797296,0.406279013374454,0.314598778892281,1
168,168,0.174828444310384,0.506849315068493,0.278828905321529,0.330598201226411,0.373806429678606,0.330598201226411,0.554901225975695,0.218965680249598,0.402506353635941,0.550316179677279,1
169,169,0.154038157001734,0.445961097840394,0.291356867818908,0.343506739516699,0.389367298689505,0.343506739516699,0.497778253653836,0.195613122813652,0.415713342166573,0.51302878325338,1
170,170,0.211620541437297,0.575342465753425,0.278500979836701,0.329205692862425,0.373312114305397,0.329205692862425,0.607527169548691,0.254514512621726,0.40054365956033,0.610717400784998,1
171,171,0.172762235125556,0.518354214400624,0.276052328767453,0.327835892454246,0.36963718146295,0.327835892454246,0.564912468547567,0.219154769783492,0.40088394918163,0.549334932402965,1
172,172,0.246489706658623,0.562228830497733,0.276302174951375,0.328126330468865,0.369695336212739,0.328126330468865,0.618234380855506,0.30348870190035,0.395397783830348,0.639936764064544,1
173,173,0.171201266872785,0.473163359820602,0.277318648627174,0.329211105219604,0.372788721557295,0.329211105219604,0.523100808394454,0.215845702940342,0.402428649706668,0.537505451373746,1
174,174,0.200482618203755,0.521084190513333,0.287349970422987,0.341476440257291,0.386984072308721,0.341476440257291,0.563841747416885,0.245060035927011,0.426913425765283,0.579917139119058,1
175,175,0.205037327501697,0.586847365085555,0.276999552680593,0.328599203247366,0.36963718146295,0.328599203247366,0.623373842282777,0.248463647537109,0.399414273140029,0.64217182730048,1
176,176,0.177920217178192,0.506703066348169,0.27766768513616,0.327227478764221,0.373692356900173,0.327227478764221,0.569837785748702,0.226434716838423,0.39771014558769,0.57582860880942,1
177,177,0.222848955584043,0.549505191829571,0.280533539291337,0.331011518340347,0.377579778251466,0.331011518340347,0.610203972375395,0.2819324950364,0.417296894656247,0.629361098996947,1
178,178,0.165515421159792,0.456637254424024,0.276012207749974,0.327234123223192,0.36963718146295,0.327234123223192,0.509716794260935,0.212725725631086,0.393770020484363,0.519297863061492,1
179,179,0.169662921348315,0.481060790718081,0.277940275905438,0.327619186930016,0.37206178718493,0.327619186930016,0.530863536591895,0.215372979105606,0.400006430670009,0.539467945922372,1
180,180,0.188371917653269,0.530687856481256,0.275897154513785,0.327204360374295,0.369847433250649,0.327204360374295,0.575780288023984,0.233147395291671,0.397564115789572,0.576264718709115,1
181,181,0.203672422894201,0.58743235996685,0.280162024631872,0.33208264257735,0.373109691041708,0.33208264257735,0.625086996091868,0.25007090857521,0.404887041262126,0.623582642825992,1
182,182,0.173538948797225,0.482718276215083,0.280142620597721,0.332329117087568,0.36963718146295,0.332329117087568,0.529953423630815,0.218398411647915,0.402555923383926,0.542793283907545,1
183,183,0.18109494004977,0.504899332130844,0.281327778700684,0.332319638293817,0.373322179550553,0.332319638293817,0.560629584024841,0.229460149380732,0.405159005014583,0.557075883122547,1
184,184,0.2051051956866,0.538097791644323,0.277917358623828,0.330041533066123,0.36963718146295,0.330041533066123,0.576636864928529,0.248180013236267,0.400463276185219,0.593654600959442,1
185,185,0.189601085890958,0.50831180227173,0.280055246689599,0.327710392025662,0.376643710451974,0.327710392025662,0.56325285079501,0.237023730736504,0.397412727099781,0.57108591365024,1
186,186,0.191720081441822,0.569053770779506,0.275248260955255,0.326794015502036,0.36963718146295,0.326794015502036,0.600513946142727,0.235038290630614,0.396000659143676,0.608427823811601,1
187,187,0.156338134379006,0.435284941256764,0.279034152957485,0.331476759872151,0.372988908099838,0.331476759872151,0.445955350928851,0.195896757114494,0.400865193060771,0.402638464893153,1
188,188,0.170922253223739,0.476380831667723,0.281070810239673,0.329082413172561,0.377294596305384,0.329082413172561,0.537983832110927,0.220100217452964,0.400313227218347,0.549989097252508,1
189,189,0.151828670537667,0.461122215180617,0.277888530862036,0.328879993197571,0.37326626152191,0.328879993197571,0.497189357031961,0.202609435567741,0.396075683627112,0.412668992586132,1
190,190,0.165417389337154,0.446546092721689,0.281072706981946,0.331225101514496,0.375565610859729,0.331225101514496,0.49349536913111,0.206863950080363,0.397651197779275,0.515372873964239,1
191,191,0.169941934997361,0.472773363233072,0.281632344512353,0.330529945371155,0.377129078940599,0.330529945371155,0.525349322768885,0.215467523872554,0.404850868743327,0.536524204099433,1
192,192,0.16218988009954,0.45610100911617,0.276623241161626,0.32842071221861,0.36963718146295,0.32842071221861,0.503560147759516,0.209322114020989,0.397708805864771,0.498146532926297,1
193,193,0.213920518814569,0.5799249256569,0.276775668550862,0.327858825051813,0.37041667878224,0.327858825051813,0.635580063172547,0.267088966625697,0.39937810062123,0.648495420846053,1
194,194,0.163961993816454,0.492126943889241,0.285793124884945,0.337577579146424,0.384452103971746,0.337577579146424,0.528775630387066,0.205256689042261,0.407989839541386,0.514337112952464,1
195,195,0.157642711711032,0.471408375176717,0.288366618117724,0.342345653930166,0.370444637796561,0.342345653930166,0.523368488677124,0.216980240143708,0.4021124750979,0.492749672917575,1
196,196,0.172038307819923,0.500999366255545,0.278490015353994,0.329770298066125,0.37448639290691,0.329770298066125,0.549601156378821,0.218871135482651,0.404369908215583,0.54709986916703,1
197,197,0.182022471910112,0.517476722078682,0.276984551266712,0.326930916998586,0.369847433250649,0.326930916998586,0.561164944590182,0.227285619740947,0.396055587783335,0.574847361535107,1
198,198,0.188009954000452,0.544727733632331,0.27604828431682,0.327659394986862,0.369819474236327,0.327659394986862,0.58846833342256,0.234281932495036,0.398566228532615,0.603358046227649,1
199,199,0.180265440012065,0.511188027104763,0.27753151182204,0.328464925276516,0.373331126435136,0.328464925276516,0.559077038385353,0.225489269168951,0.398792641705842,0.566888355865678,1
200,200,0.164542643842847,0.452981036415931,0.275553832959198,0.327083130521314,0.370719754497487,0.327083130521314,0.505005621285936,0.209700293088778,0.395554531411813,0.51362843436546,1
201,201,0.17436844883493,0.493443182372154,0.274989300928745,0.326531203142785,0.36963718146295,0.326531203142785,0.552385031318593,0.219816583152123,0.396866120149031,0.568741822939381,1
202,202,0.177890053540457,0.510066786915614,0.279786620269203,0.328113428962874,0.376279124905219,0.328113428962874,0.564966004604101,0.225016545334216,0.401918215274717,0.56279982555604,1
203,203,0.174526807933037,0.490420708818798,0.275057879376299,0.326505019267772,0.36963718146295,0.326505019267772,0.542427324803255,0.220005672686017,0.394816344083717,0.547263410379416,1
204,204,0.160131211824146,0.442061131965095,0.278817074487329,0.329820491848524,0.375056756799073,0.329820491848524,0.494084265752985,0.20497305474142,0.400934858652534,0.504579153946795,1
205,205,0.177271698966895,0.512943011748647,0.27571379278326,0.327347632050294,0.370231030927143,0.327347632050294,0.56271749022967,0.223787463363903,0.396193579243941,0.564980375054514,1
206,206,0.17678908076314,0.49802564227563,0.276743372473191,0.327456851809768,0.372663465173133,0.327456851809768,0.554687081749558,0.225678358702846,0.395241036248883,0.568741822939381,1
207,207,0.184865394766609,0.570857504996831,0.279119846640113,0.328771870168579,0.375595806595196,0.328771870168579,0.629369880614594,0.232863760990829,0.398501921832527,0.597688617531618,1
208,208,0.23635472437976,0.65270803880466,0.278408586653125,0.330484438711343,0.36963718146295,0.330484438711343,0.718453878687296,0.297910560650468,0.405846282871776,0.73430004361099,1
209,209,0.217766382625745,0.521474187100863,0.283062425067873,0.332533826746652,0.373392636266644,0.332533826746652,0.565822581508646,0.263401720714758,0.402878796607286,0.575501526384649,1
210,210,0.175552371616017,0.510798030517233,0.282529195653652,0.331841688017208,0.380144179045054,0.331841688017208,0.584024840730232,0.230972865651886,0.401304622178041,0.570976886175316,1
211,211,0.173063871502903,0.492321942183006,0.277276028682402,0.328293889295342,0.372284340938931,0.328293889295342,0.548691043417742,0.21991112791907,0.400590549862477,0.553259921500218,1
212,212,0.190106326823015,0.515477989567591,0.279455083645063,0.329217500141221,0.373025813998743,0.329217500141221,0.565126612773703,0.233052850524723,0.398351872865654,0.576319232446577,1
213,213,0.198280672649122,0.51542923999415,0.282203980520561,0.335019476339664,0.371614442955782,0.335019476339664,0.557738636972001,0.241183700482178,0.414498213479488,0.575337985172263,1
214,214,0.186448985747681,0.505045580851168,0.276213485680176,0.327893790563176,0.36963718146295,0.327893790563176,0.549387012152685,0.229081970312943,0.399075323241647,0.565416484954208,1
215,215,0.174398612472664,0.491493199434505,0.282267866746154,0.332714913458094,0.375619292167226,0.332714913458094,0.545104127629959,0.220667486054647,0.406675571358332,0.547645006541648,1
216,216,0.166337380288063,0.502120606444694,0.277744527357051,0.328076054465596,0.372417425847102,0.328076054465596,0.542213180577119,0.208187576817623,0.39560276143688,0.52044265154819,1
217,217,0.173531407887791,0.482523277921318,0.278777583629637,0.330198343738453,0.373078376945668,0.330198343738453,0.533219123079394,0.218682045948757,0.403725501491781,0.544210641081553,1
218,218,0.1773621898801,0.495344415736362,0.279297088264862,0.330003366189631,0.373682291655017,0.330003366189631,0.553509288505809,0.225961993003687,0.40322444512026,0.559583515045792,1
219,219,0.170665862302994,0.464242187880856,0.275084606464378,0.326350868265379,0.36963718146295,0.326350868265379,0.513357246105252,0.213387538999716,0.394764094889895,0.532708242477104,1
220,220,0.2160545961843,0.538536537805294,0.277323756575371,0.329361678055624,0.37157082689344,0.329361678055624,0.592965362171422,0.271154391604425,0.399863080317729,0.606574356737898,1
221,221,0.190619108664505,0.534100326622142,0.280769964675529,0.330067571702029,0.376348463260737,0.330067571702029,0.577814658172279,0.236929185969557,0.398460390422053,0.584986916703009,1
222,222,0.147583138526506,0.370399259006484,0.275658327472492,0.327205379882406,0.370714162694623,0.327205379882406,0.386155575780288,0.188427720525669,0.394355479399751,0.34507195813345,1
223,223,0.204026845637584,0.589528591624823,0.278132377244917,0.329816253088893,0.372443148140278,0.329816253088893,0.635580063172547,0.251583624846365,0.400382892810109,0.637047535979067,1
224,224,0.183229017419501,0.501681860283723,0.292160896076238,0.347499615913383,0.36963718146295,0.347499615913383,0.554258793297286,0.232296492389146,0.399399536187926,0.561818578281727,1
225,225,0.186268003921273,0.570516257982743,0.275944816054304,0.327161033326618,0.370766725641548,0.327161033326618,0.624605171583061,0.233998298194195,0.396177502568919,0.600904928041866,1
226,226,0.198680340849106,0.591039828401501,0.276773947308933,0.327766512380799,0.371267751178193,0.327766512380799,0.620108142834199,0.242318237685544,0.398300963394751,0.639391626689926,1
227,227,0.216929341678606,0.559450104811583,0.278007653428548,0.329626706922233,0.36963718146295,0.329626706922233,0.598747256277103,0.26236172827834,0.399762601098841,0.608100741386829,1
228,228,0.17240027147274,0.493394432798713,0.280401181325731,0.330803567513869,0.37666160422114,0.330803567513869,0.540232346485358,0.218020232580127,0.404651250028469,0.542302660270388,1
229,229,0.134688183394917,0.384975381465412,0.359793140677396,0.399419074163422,0.441969388234399,0.399419074163422,0.457090850687938,0.187198638555356,0.434070225595942,0.427060619276058,1
230,230,0.166706884850313,0.470482133281334,0.275830908434523,0.327367254389741,0.3701751128985,0.327367254389741,0.523903849242465,0.211213009359932,0.397069758032644,0.518316615787178,1
231,231,0.175755976170726,0.497343148247453,0.279904193939528,0.331289426780922,0.372018171122588,0.331289426780922,0.542266716633653,0.220100217452964,0.404095265017289,0.549443959877889,1
232,232,0.163396425608928,0.470140886267245,0.279658074510739,0.33127709574985,0.373951816553079,0.33127709574985,0.519460356550137,0.209322114020989,0.400664234622995,0.525894025294374,1
233,233,0.172091094185959,0.486374494223176,0.276555323824668,0.32828850844728,0.370535225002964,0.32828850844728,0.540500026768028,0.218209322114021,0.397339042339263,0.544755778456171,1
234,234,0.179963803634718,0.49012821137815,0.276906597858882,0.327903352740616,0.37029589584037,0.327903352740616,0.541249531559505,0.225300179635057,0.396437408815109,0.558547754034017,1
235,235,0.27028881683131,0.672597864768683,0.277420066643309,0.328651904168762,0.370194125028239,0.328651904168762,0.69040098506344,0.308499574548549,0.39945848399634,0.695431748800698,1
236,236,0.238481260840057,0.592648564325062,0.282138633833442,0.334209471569555,0.371602140989481,0.334209471569555,0.625354676374538,0.280230689231351,0.410294162961216,0.635630178805059,1
